Protein_ID	norm_rel_fc_126_DMSO_1	norm_rel_fc_127C_DMSO_1	norm_rel_fc_127N_DMSO_1	norm_rel_fc_128C_DMSO_1	norm_rel_fc_128N_DMSO_1	norm_rel_fc_129C_DMSO_1	norm_rel_fc_129N_DMSO_1	norm_rel_fc_130C_DMSO_1	norm_rel_fc_130N_DMSO_1	norm_rel_fc_131_DMSO_1	norm_rel_fc_126_SEMA_1	norm_rel_fc_127C_SEMA_1	norm_rel_fc_127N_SEMA_1	norm_rel_fc_128C_SEMA_1	norm_rel_fc_128N_SEMA_1	norm_rel_fc_129C_SEMA_1	norm_rel_fc_129N_SEMA_1	norm_rel_fc_130C_SEMA_1	norm_rel_fc_130N_SEMA_1	norm_rel_fc_131_SEMA_1	splinefit_plot	F_statistic	F_moderated	F_scaled	residual_df_H1	prior_df_H1	df1	df2	df2_moderated	posterior_var_H1	p_NPARC	p_adj_NPARC	a_DMSO_1	b_DMSO_1	meltPoint_DMSO_1	inflPoint_DMSO_1	slope_DMSO_1	plateau_DMSO_1	R_sq_DMSO_1	a_SEMA_1	b_SEMA_1	meltPoint_SEMA_1	inflPoint_SEMA_1	slope_SEMA_1	plateau_SEMA_1	R_sq_SEMA_1	meltcurve_plot	diff_meltP_SEMA_1_vs_DMSO_1	min_slope_SEMA_1_vs_DMSO_1	pVal_adj_SEMA_1_vs_DMSO_1	passed_filter_SEMA_1_vs_DMSO_1	protein_identified_in_DMSO_1	protein_identified_in_SEMA_1	model_converged_DMSO_1	sufficient_data_for_fit_DMSO_1	model_converged_SEMA_1	sufficient_data_for_fit_SEMA_1	gene_description_DMSO_1	Number.of.PSMs_DMSO_1	Number.of.Unique.Peptides_DMSO_1	gene_description_SEMA_1	Number.of.PSMs_SEMA_1	Number.of.Unique.Peptides_SEMA_1
P07604	0.998339340213335	0.430704839218903	0.72776879175209	0.114449528644462	0.172736590170504	0.0647069837710916	0.0584818184728259	0.011774618334404	0.0550904871656614	0.0501345332042825	0.998339340213335	0.329582583734519	0.77960354015299	0.0439749987227626	0.0860573160819029	0.0304131705476734	0.0482740828848417	0.0247949141752185	0.0168361388150092	0.0214671804411954	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07604.pdf	0.549718859329071	6.30424456232449	1.57606114058112	12	2.24904075952803	4	12	14.249040759528	0.00150899989838122	0.234243660530966	0.851072043355294	842.770408006543	18.3202681224988	46.2319463018068	45.4644815796616	-0.0963584869095405	0.0435321285447216	0.994475394393733	1193.60224054779	26.1903708722354	45.678252000324	45.3108926042552	-0.140317401983175	0.0289815011841127	0.999043909693477	Melting_Curves/meltCurve_P07604.pdf	-0.553694301482857	-0.140317401983175	0.892846181111148	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	HTH-type transcriptional regulatory protein TyrR OS=Escherichia coli (strain K12) OX=83333 GN=tyrR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	16	9	HTH-type transcriptional regulatory protein TyrR OS=Escherichia coli (strain K12) OX=83333 GN=tyrR PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	16	9
P07639	0.998339340213335	0.279580334229814	0.57575985956925	0.0805724681657015	0.186648261862088	0.0883301683224425	0.0868366395505597	0.064760400839222	0.0836194894478789	0.0693349927293269	0.998339340213335	0.267112682242355	0.581575902948354	0.114518225840528	0.177851786569266	0.0880933215863642	0.0783315307187998	0.0533090654767197	0.0257493887758964	0.0603125545728824	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07639.pdf	0.171012983882445	1.37392528653169	0.274785057306339	10	2.24904075952803	5	10	12.249040759528	0.000995587593245885	0.91837836525434	0.999999999999974	1027.17664054963	23.2828613028347	44.4827211735478	43.7956998014384	-0.121338758099207	0.0870501813353795	0.984573544812792	1022.91888294715	23.1583831348392	44.4915046742288	43.845166555744	-0.121890855697467	0.0769256996676864	0.981997184612088	Melting_Curves/meltCurve_P07639.pdf	0.00878350068104083	-0.121890855697467	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	3-dehydroquinate synthase OS=Escherichia coli (strain K12) OX=83333 GN=aroB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	7	5	3-dehydroquinate synthase OS=Escherichia coli (strain K12) OX=83333 GN=aroB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	7	5
P07649	0.998339340213335	0.856012374688195	0.95578219002635	0.364407299203968	0.395323337235851	0.345103913445822	0.285320387094696	0.397982099702855	0.348250579582931	0.34774165584247	0.998339340213335	0.296193498454224	0.672251715773635	0.0824531226051798	0.10671107194156	0.0419492007554115	0.0382549336068557	0.0123974570876092	0.0455566109112013	0.0245339205042234	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07649.pdf	19.8929703984895	209.751914719346	41.9503829438692	10	2.24904075952803	5	10	12.249040759528	0.00246120537600117	2.75105085600913e-07	4.52865294758426e-05	2047.9781936549	42.343218198442	49.7551020446078	48.2586406546653	-0.143310824096825	0.346674680829457	0.988799068252557	1035.66256669699	23.0549542309622	45.0799610425634	44.5876023227825	-0.124237805168521	0.0389288089700161	0.994920719296053	Melting_Curves/meltCurve_P07649.pdf	-4.67514100204443	-0.143310824096825	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	tRNA pseudouridine synthase A OS=Escherichia coli (strain K12) OX=83333 GN=truA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	5	3	tRNA pseudouridine synthase A OS=Escherichia coli (strain K12) OX=83333 GN=truA PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	5	3
P07650	0.998339340213335	0.900270265435	1.00367541523464	0.301231159392225	0.64225550976147	0.0718966486345463	0.073545317170372	0.0306140076694504	0.0609930393619822	0.0394676112459245	0.998339340213335	0.86919328455476	1.02870146274198	0.305076553639165	0.618465244908609	0.047192850849838	0.0737773719560789	0.0285141513015012	0.0415951664841403	0.0347563873809831	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07650.pdf	0.0669914450269434	0.569242804942289	0.113848560988458	10	2.24904075952803	5	10	12.249040759528	0.00111850520391309	0.987002991547909	0.999999999999974	1193.6493177672	22.7598685300858	52.551934357365	52.0455135919562	-0.106862843765033	0.0225562067417299	0.997229385118835	1099.90429270454	21.0162219050905	52.3688074478355	51.8690398942428	-0.100633771537081	0.00655096980906482	0.995248205024521	Melting_Curves/meltCurve_P07650.pdf	-0.183126909529491	-0.106862843765033	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Thymidine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=deoA PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	48	20	Thymidine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=deoA PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	48	20
P07658	0.998339340213335	0.645517528453393	0.839172598214857	0.4257522465574	0.630662450018484	0.27731564473325	0.317219560807147	0.368545553866845	0.358088166576799	0.638948625305643	0.998339340213335	0.820725257534978	1.004729696133	0.461737486589007	0.737798056542181	0.457246288233986	0.426269260190678	0.441349472318889	0.375346859464028	0.323029953305608	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07658.pdf	1.71480344424329	22.4654200756875	5.61635501892188	12	2.24904075952803	4	12	14.249040759528	0.00365486423347718	0.00631795202437346	0.0819419232252073	764.137114442295	16.366848612003	51.6039734619321	46.0078053939327	-0.0538238699197392	0.39484001640094	0.794064208375992	834.247502845419	16.3187994883865	55.5478828027599	50.3726800146473	-0.0515321392312053	0.36377097799901	0.965430152154629	Melting_Curves/meltCurve_P07658.pdf	3.94390934082782	-0.0538238699197392	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Formate dehydrogenase H OS=Escherichia coli (strain K12) OX=83333 GN=fdhF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	3	2	Formate dehydrogenase H OS=Escherichia coli (strain K12) OX=83333 GN=fdhF PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	3	2
P07762	0.998339340213335	1.14638731641723	1.08072103839581	0.683950383179307	1.00511827971696	0.215689945903639	0.352663087154314	0.102439179509315	0.151498839705569	0.148270215221176	0.998339340213335	1.04906351816151	1.08394075101485	0.643134356320403	0.861720591700121	0.149968392700596	0.321523608648097	0.0657065225643289	0.0851710551818111	0.0909799552031616	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07762.pdf	2.45160548448655	22.6652216077568	5.6663054019392	12	2.24904075952803	4	12	14.249040759528	0.000838611430194666	0.00609529327775649	0.0800240957938582	1864.21602327863	33.2757621890008	56.5279457872495	55.8220689187863	-0.129874502014104	0.128514981135664	0.980997024748763	1440.84166638442	25.828383389995	56.0279374620511	55.4540234968206	-0.110278474388367	0.052931459583336	0.991088108033046	Melting_Curves/meltCurve_P07762.pdf	-0.500008325198429	-0.129874502014104	0.962583644610554	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli (strain K12) OX=83333 GN=glgB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	22	14	1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli (strain K12) OX=83333 GN=glgB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	22	14
P07813	0.998339340213335	0.662788900452146	0.846460697703075	0.0686697171866775	0.274755515908788	0.0441650841612213	0.0460765842513174	0.0223717748353676	0.041317865374246	0.0416009956375961	0.998339340213335	0.674244109208525	0.880701860199568	0.0577171858236259	0.262761671770077	0.0367055506609851	0.0409874288644883	0.0123974570876092	0.0346626387367836	0.037823127444011	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07813.pdf	0.817663443822035	1.50338739709938	0.25056456618323	8	2.24904075952803	6	8	10.249040759528	0.000498953736056026	0.948284108023908	0.999999999999974	919.989234636087	19.0336825120419	48.4266954184164	47.810745545676	-0.0977648444645634	0.0177360524373539	0.995694579334123	1007.65513084306	20.7990508419494	48.5211570376711	48.0059850142921	-0.10662715883054	0.0156090010212685	0.997384037277586	Melting_Curves/meltCurve_P07813.pdf	0.0944616192546945	-0.10662715883054	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Leucine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=leuS PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	123	37	Leucine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=leuS PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	123	37
P07821	0.998339340213335	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.998339340213335	0.74209934703622	0.964081917969941	0.174983849084326	0.386684206928017	0.0377542806798704	0.0482740828848417	0.0123974570876092	0.0376337220570793	0.0132892069397877	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07821.pdf	0.0581100468913286	0.17600394317634	0.0352007886352679	1	2.24904075952803	5	1	3.24904075952803	0.00158757367840205	0.998619983990739	0.999999999999974	NA	NA	NA	NA	NA	NA	NA	924.857208956647	18.5245658144456	49.9429515386656	49.3550838959863	-0.09354262982784	0.0031396411512033	0.99859386200745	Melting_Curves/meltCurve_P07821.pdf	NA	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Iron(3+)-hydroxamate import ATP-binding protein FhuC OS=Escherichia coli (strain K12) OX=83333 GN=fhuC PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	3	2	Iron(3+)-hydroxamate import ATP-binding protein FhuC OS=Escherichia coli (strain K12) OX=83333 GN=fhuC PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	3	2
P07822	0.998339340213335	0.912144333684142	0.837090284075366	0.58323479797218	0.673556771067535	0.253692460181899	0.376587467438652	0.0400337023369736	0.185930394184107	0.0810686068835207	0.998339340213335	0.933817320581136	0.762927528598915	0.389361967857794	0.605843505216596	0.159406962870564	0.282357843288697	0.1078578766622	0.205995110207171	0.102224668767597	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07822.pdf	0.297731152882205	3.99209392451971	0.998023481129928	12	2.24904075952803	4	12	14.249040759528	0.00499181935052743	0.440438725928643	0.999999999999974	670.072279006195	12.1462674440049	55.1669294338288	53.7354554420067	-0.056522556356094	0	0.972781656902297	656.971936824787	12.4645855082204	53.1149649533355	51.4056089126796	-0.0578642022699177	0.0456401133405787	0.956696024351259	Melting_Curves/meltCurve_P07822.pdf	-2.05196448049334	-0.0578642022699177	0.462007348765715	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Iron(3+)-hydroxamate-binding protein FhuD OS=Escherichia coli (strain K12) OX=83333 GN=fhuD PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	2	1	Iron(3+)-hydroxamate-binding protein FhuD OS=Escherichia coli (strain K12) OX=83333 GN=fhuD PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	2	1
P07862	0.998339340213335	1.04275908442471	0.989099216258206	0.728814598407937	0.951790204899219	0.300938829284601	0.48646239911487	0.121278568844361	0.162320185398824	0.125869679108624	0.998339340213335	0.994133087539087	1.02453245985346	0.729252062152479	0.914502412230355	0.356568206420998	0.500957463899301	0.0917411824483083	0.228773415662772	0.113469382332033	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07862.pdf	0.250243396612231	2.75225495613433	0.688063739033584	12	2.24904075952803	4	12	14.249040759528	0.0012909110592961	0.611913775773738	0.999999999999974	1374.86974766089	24.0657987642788	57.6235920266273	56.7395275805236	-0.0961544129732795	0.0932076366644527	0.996209627206906	1095.50466920906	18.9926932911586	58.0090468361402	57.0522884178502	-0.0789820764489689	0.0510185752397795	0.996658934785541	Melting_Curves/meltCurve_P07862.pdf	0.385454809512915	-0.0961544129732795	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	D-alanine--D-alanine ligase B OS=Escherichia coli (strain K12) OX=83333 GN=ddlB PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	32	10	D-alanine--D-alanine ligase B OS=Escherichia coli (strain K12) OX=83333 GN=ddlB PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	32	10
P07913	0.998339340213335	0.918621098183675	0.979728802630496	0.531961409139461	0.823107241752065	0.269098884889302	0.354435263471672	0.130698263511884	0.174125289791465	0.10666921958358	0.998339340213335	0.925200782444286	0.907800378974939	0.546022900807635	0.861720591700121	0.283157105099028	0.371619355038027	0.096700165283352	0.176284277004214	0.0603125545728824	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P07913.pdf	0.177836678865385	1.99237310247093	0.498093275617732	12	2.24904075952803	4	12	14.249040759528	0.00137783272660103	0.737599241097597	0.999999999999974	921.011265236502	16.7159545982771	55.6451158875824	54.3273169387494	-0.0710953797642148	0.075813189891861	0.997438197265953	856.434547015142	15.2913069136012	56.0980495352933	55.0762661299462	-0.0685740846873061	0.0121313415663121	0.990041139998888	Melting_Curves/meltCurve_P07913.pdf	0.452933647710871	-0.0710953797642148	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-threonine 3-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=tdh PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	47	12	L-threonine 3-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=tdh PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	47	12
P08142	0.998339340213335	0.79556257269256	0.963070289514569	0.406524725745131	0.575015763252147	0.195148046293768	0.223294215987153	0.0847772520077087	0.136742459214767	0.0800019146876849	0.998339340213335	0.868116217287654	0.956786162915033	0.437917695614177	0.635676708124989	0.277913455004601	0.299663646587036	0.202078550528031	0.218869804595119	0.13698105614858	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08142.pdf	5.45270722088725	32.5152131717584	6.50304263435169	10	2.24904075952803	5	10	12.249040759528	0.00066758870935228	0.00359655666449821	0.0553714479282458	674.953565023565	12.885086979664	52.6590350251788	51.1689603624392	-0.0609056410025431	0.0327088795799078	0.996863673024132	740.23313491424	14.0930698564648	53.7297719262346	51.5009877862051	-0.0591489195963925	0.135508425643144	0.998176329811602	Melting_Curves/meltCurve_P08142.pdf	1.07073690105579	-0.0609056410025431	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Acetolactate synthase isozyme 1 large subunit OS=Escherichia coli (strain K12) OX=83333 GN=ilvB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	28	10	Acetolactate synthase isozyme 1 large subunit OS=Escherichia coli (strain K12) OX=83333 GN=ilvB PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	28	10
P08178	0.998339340213335	0.804198258691936	0.979728802630496	0.245379789413727	0.58081229312364	0.0564902239271435	0.104558402724143	0.0164844656681656	0.0668955915583031	0.0341341502667456	0.998339340213335	0.841189535609997	0.882786361643827	0.238197909748297	0.512901603848141	0.076557291378626	0.0965481657696835	0.0384321169715886	0.0752674441141586	0.0449788542577428	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08178.pdf	0.259999737431051	2.18507045568063	0.437014091136126	10	2.24904075952803	5	10	12.249040759528	0.00109141594470119	0.814599682422173	0.999999999999974	922.131469528898	17.8464308630536	51.6885187775081	51.0346904852128	-0.0871542533445205	0.00312541043411954	0.99531027088647	898.138035487826	17.5756534508742	51.2249785763749	50.4534842937833	-0.0852833184772651	0.0207801283758049	0.994428073535263	Melting_Curves/meltCurve_P08178.pdf	-0.463540201133185	-0.0871542533445205	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Phosphoribosylformylglycinamidine cyclo-ligase OS=Escherichia coli (strain K12) OX=83333 GN=purM PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	14	6	Phosphoribosylformylglycinamidine cyclo-ligase OS=Escherichia coli (strain K12) OX=83333 GN=purM PE=1 SV=3 UPId=UP000000625 PPId=UP000000625	14	6
P08192	0.998339340213335	0.856012374688195	0.947452933468386	0.239886212038793	0.548351725843277	0.087303073341949	0.0965836092960306	0.0671153245061027	0.0718143850552371	0.0618681473584763	0.998339340213335	0.875655688157398	1.01619445407642	0.231784889101228	0.547324530280902	0.0681674512275438	0.0737773719560789	0.0570283026030025	0.0673445552600367	0.0306674006302792	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08192.pdf	1.56565255690263	5.43160126722519	1.08632025344504	10	2.24904075952803	5	10	12.249040759528	0.000477960117108067	0.415148900723507	0.999999999999974	1046.48062864865	20.3900797050888	51.5630050935519	50.8370178026127	-0.0957357815724902	0.0452660789797915	0.997908570455425	1162.34766269374	22.5768430354584	51.6505915638913	51.0852681403411	-0.10661002304057	0.0351016333200529	0.997992944042671	Melting_Curves/meltCurve_P08192.pdf	0.0875864703394384	-0.10661002304057	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Dihydrofolate synthase/folylpolyglutamate synthase OS=Escherichia coli (strain K12) OX=83333 GN=folC PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	29	12	Dihydrofolate synthase/folylpolyglutamate synthase OS=Escherichia coli (strain K12) OX=83333 GN=folC PE=1 SV=2 UPId=UP000000625 PPId=UP000000625	29	12
P08194	0.998339340213335	0.62284885270503	0.668422838776598	0.374478857724681	0.537917972074589	0.342022628504342	0.315447384489788	0.253154294189686	0.270533642331373	0.11413606495443	0.998339340213335	0.688245983680907	0.783772543041509	0.40585259237883	0.514049034729233	0.295741865325651	0.29602031957686	0.22811321041201	0.273339665467208	0.165603963403508	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08194.pdf	0.248345793553242	3.04494547443134	0.761236368607835	12	2.24904075952803	4	12	14.249040759528	0.00211072742379801	0.567274805179023	0.999999999999974	354.462535926392	7.03161790903892	51.4143228627161	46.8081929644956	-0.0352091861441207	0.0641816958521583	0.937224382955874	477.371135339462	9.57726418196084	51.6593167463912	47.8163875152181	-0.0429437963041168	0.142869976851864	0.98562174076681	Melting_Curves/meltCurve_P08194.pdf	0.244993883675122	-0.0429437963041168	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Glycerol-3-phosphate transporter OS=Escherichia coli (strain K12) OX=83333 GN=glpT PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	20	9	Glycerol-3-phosphate transporter OS=Escherichia coli (strain K12) OX=83333 GN=glpT PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	20	9
P08200	0.998339340213335	0.985547664678842	1.12236732118563	0.660144881221259	0.883391152415596	0.0924385482444166	0.311903031855071	0.011774618334404	0.0275452435828307	0.0341341502667456	0.998339340213335	0.984439482135131	1.12041952628939	0.652295814387645	0.860573160819029	0.0797034814352819	0.30695030060739	0.0123974570876092	0.0188168610285397	0.0235116738165474	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08200.pdf	0.0107378411096633	0.134537909314446	0.0336344773286116	12	2.24904075952803	4	12	14.249040759528	0.00244017276504822	0.997562893893434	0.999999999999974	1551.60110241575	27.6552938371464	56.1050306620186	55.8141236452141	-0.123873388927062	0	0.989220909760372	1527.25446116991	27.2815875543252	55.9811239892592	55.682951941347	-0.122487430653669	0	0.987996414706296	Melting_Curves/meltCurve_P08200.pdf	-0.123906672759396	-0.123873388927062	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) OX=83333 GN=icd PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	200	26	Isocitrate dehydrogenase [NADP] OS=Escherichia coli (strain K12) OX=83333 GN=icd PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	200	26
P08201	0.998339340213335	0.649835371453081	0.915177064306276	0.129099068310954	0.297941635394761	0.0862759783614555	0.0806340224398054	0.0565181680051392	0.0846032481472657	0.0800019146876849	0.998339340213335	0.629007283990062	0.892166618142994	0.1172666632607	0.282267996748641	0.0723623713030849	0.0755990354611673	0.0582680483117634	0.0643734719397409	0.0460011009454188	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08201.pdf	0.0823746427099521	0.794313395576958	0.158862679115392	10	2.24904075952803	5	10	12.249040759528	0.0016100697866294	0.973093682385255	0.999999999999974	982.460501539554	20.3459745324094	48.6226533825034	47.8284921465404	-0.099397628041496	0.0653887653296885	0.998960163364255	932.413087944702	19.365315795471	48.4029023748404	47.6439952594408	-0.0967038472929663	0.0483630964072414	0.999422953734082	Melting_Curves/meltCurve_P08201.pdf	-0.219751007662929	-0.099397628041496	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Nitrite reductase (NADH) large subunit OS=Escherichia coli (strain K12) OX=83333 GN=nirB PE=3 SV=4 UPId=UP000000625 PPId=UP000000625	27	20	Nitrite reductase (NADH) large subunit OS=Escherichia coli (strain K12) OX=83333 GN=nirB PE=3 SV=4 UPId=UP000000625 PPId=UP000000625	27	20
P08244	0.998339340213335	0.953163842181181	0.934959048631441	0.534708197826928	0.810354876034779	0.27731564473325	0.323422177917901	0.133053187178765	0.234134570454061	0.100269066408565	0.998339340213335	0.897197033499523	0.913011632585587	0.514873943379012	0.777958137380402	0.281059645061257	0.333364421431171	0.127693808002375	0.20005294356658	0.0828019817017538	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08244.pdf	0.133324167115346	1.52863327878265	0.382158319695663	12	2.24904075952803	4	12	14.249040759528	0.00150759735398138	0.817791226921153	0.999999999999974	912.272412106119	16.6059137411347	55.5959261495255	54.1584560106676	-0.0698078689495897	0.0893773643628414	0.994015397280364	721.125256747845	13.0672640334684	55.3825953888419	53.9411845655636	-0.0591977705263611	0.0227043572729962	0.993988753966728	Melting_Curves/meltCurve_P08244.pdf	-0.213330760683597	-0.0698078689495897	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Orotidine 5'-phosphate decarboxylase OS=Escherichia coli (strain K12) OX=83333 GN=pyrF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	31	10	Orotidine 5'-phosphate decarboxylase OS=Escherichia coli (strain K12) OX=83333 GN=pyrF PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	31	10
P08245	0.998339340213335	1.14314893416746	1.08176219546555	0.858829262948046	1.0538091306375	0.719993581325956	0.793048902017866	0.867789371245574	0.742737818037042	0.787218840526819	0.998339340213335	0.995210154806194	0.914053883307717	0.756736436354206	0.867457746105581	0.554778179990318	0.639403890286017	0.640948531429398	0.649676886038001	0.621525986106992	/Users/alice/Dropbox (MIT)/LOURIDO/COLLABORATIONS/Aarti_Krishnan/exported_plots/Spline_Fits/Individual/smoothingSpline_P08245.pdf	2.59210673256844	33.5327836954603	8.38319592386508	12	2.24904075952803	4	12	14.249040759528	0.00319715439293483	0.00108236241128545	0.0233965208096048	10188.0831397225	186.18566010316	NA	54.7137075957848	-0.185325521511413	0.782156233888859	0.7946893270367	1321.71952731536	24.9424891608004	NA	52.6535832318255	-0.0460251866004326	0.611368683711466	0.937328227740607	Melting_Curves/meltCurve_P08245.pdf	NA	-0.185325521511413	NA	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Uncharacterized protein YciH OS=Escherichia coli (strain K12) OX=83333 GN=yciH PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	8	3	Uncharacterized protein YciH OS=Escherichia coli (strain K12) OX=83333 GN=yciH PE=1 SV=1 UPId=UP000000625 PPId=UP000000625	8	3
